,AF7,AF3,Fp1,FP2,AF4,AF8,F7,F5,F3,F1,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FC2,FC4,FC6,FT8,T3,C5,C3,C1,C2,C4,C6,T4,TP7,CP5,CP3,CP1,CP2,CP4,CP6,TP8,T5,P5,P3,P1,P2,P4,P6,T6,FPz,PO7,PO3,O1,O2,PO4,PO8,Oz,AFz,Fz,FCz,Cz,CPz,Pz,POz
C1,0.12213476434618002,0.10624813163805745,0.12873045353012225,0.14519390388289813,0.12931210679319893,0.15326665364462674,0.11661548837465961,0.09535056229583624,0.0784528341941685,0.0724663981294304,0.09866120604165152,0.1202646845010628,0.14126826533130812,0.15938304141203088,0.11297345795840517,0.08235122282931286,0.05248099652172335,0.03696150144374492,0.0833600438098225,0.11394387202161839,0.14120762374751328,0.16321532002165898,0.11167678340003827,0.0772917767880569,0.039551874805243796,0.0,0.07728087101278054,0.11164539193082618,0.14114891215506928,0.16450053857799776,0.11297310862860706,0.08235174883236666,0.05247877601185286,0.0369581975733309,0.08336150865406722,0.11394489473201451,0.1412073169851804,0.16320678427300778,0.11661645444787026,0.09535269603089105,0.07845117713787435,0.07246826573434977,0.09865983516077315,0.12026576606738462,0.14126682542687466,0.15938374898789412,0.13563409547795044,0.12213561132932338,0.1062486713289204,0.12872856344318107,0.1451955796320333,0.12931166335915997,0.1532673288630388,0.13563409547795044,0.10943356468786172,0.08069894887712598,0.05333815549389287,0.03946137703689704,0.05333815549389287,0.08069894887712598,0.10943356468786172
C2,0.15330856676004137,0.1293399615646559,0.14520872427408094,0.12871128948520688,0.10622966441160224,0.12210699815036911,0.15943153442245328,0.14137236099195033,0.12035085304158691,0.09876405015901248,0.07240566193398745,0.0784239668476491,0.09522335993358466,0.11657367237686894,0.16325679996700126,0.14126206397415006,0.1140079437687076,0.08342810529164076,0.03696037132465609,0.05242049066426999,0.08228091974185517,0.11290757688638713,0.16454383187234756,0.14120683593003863,0.11172024082309345,0.07728087101278054,0.0,0.03946137703689703,0.07721270300675499,0.11160674988555364,0.1632570421972957,0.14126175670192515,0.11400896799802958,0.08342957193890481,0.036957060585234104,0.05241826303757002,0.08228144727269074,0.11291537081777153,0.15943082634056266,0.14137091889323714,0.12035193541935472,0.09876267700236331,0.07240753370904217,0.07842230482209847,0.09522550043914685,0.11657270297001311,0.13563357728745323,0.1533078906166911,0.12933951731800358,0.14521040328432966,0.1287093952446873,0.10623020530194859,0.12210614888671308,0.13563357728745323,0.10944481959934405,0.08072793510463419,0.0533959296422542,0.03954603652232623,0.053395929642254196,0.08072793510463419,0.10944481959934405
C4,0.16352751980149352,0.14162018875625948,0.15080656422745148,0.12039308208416098,0.10059637135435358,0.10515485009870172,0.1729508321482712,0.15945364712658044,0.141390352605227,0.12013667880368083,0.07879558048447995,0.0691688801067736,0.07425402176305408,0.09122524967949332,0.1787418378086265,0.16324396995592075,0.14123888992739275,0.11393792927416722,0.052642628193397434,0.03521507215844822,0.050827182474253774,0.08105298163981631,0.1806868991016178,0.16453039967591776,0.1412028421275173,0.11164539193082618,0.03946137703689703,0.0,0.03947305469453247,0.07723724486117911,0.1787422416291893,0.16324348463729593,0.14124039893953177,0.1139398894042633,0.052638385546459006,0.03520901933381276,0.05082874116790203,0.08107626880762087,0.1729496407672727,0.15945131344774974,0.14139203420526833,0.12013461836763202,0.0787987198101166,0.06916544059314682,0.0742590318491792,0.09122298862952052,0.1352916136255022,0.16352636281040475,0.14161944821852593,0.15080951502323234,0.12038938577079561,0.10059741387979029,0.10515305010463978,0.1352916136255022,0.11662674482933101,0.0979845108703573,0.0831586304136866,0.07728087101278054,0.08315863041368661,0.09798451087035727,0.116626744829331
C6,0.16875908272870435,0.15178389189492392,0.15359069530634584,0.11417334460927239,0.10160274070505387,0.09171098221578618,0.17988673758040383,0.17202669150029243,0.15863353862600563,0.14048850211260294,0.09601666028567864,0.0755503910886903,0.06420926833549369,0.068792490615348,0.1866730857976171,0.17849322848110016,0.1630131834330808,0.1409964964031608,0.08254825771023425,0.051318288506024434,0.03263880565030248,0.04869328181659432,0.18895124200627492,0.18068228387429078,0.1645333848926409,0.14114891215506928,0.07721270300675499,0.03947305469453247,0.0,0.039487651547430676,0.18667358058347117,0.17849266050923362,0.16301485648265263,0.14099852329199256,0.08254479558663416,0.051312973740711754,0.032641911589548885,0.04874603113061802,0.1798852718338875,0.17202392351077936,0.15863545655201844,0.14048624746767274,0.09601995696909357,0.075546361541343,0.06421668214543391,0.06878865376080424,0.13478625240533676,0.1687576481035715,0.15178300773418937,0.15359440277867029,0.11416835699535159,0.10160406153649255,0.09170834123044928,0.13478625240533676,0.1264663082594302,0.1189296423276543,0.11359041798486078,0.11165505134034381,0.11359041798486079,0.1189296423276543,0.1264663082594302
T4,0.16857346180468263,0.1586183786522378,0.15323475047834448,0.11154500745879355,0.10891011522180812,0.0861880702927888,0.1798209685143156,0.1782369444276403,0.170618938412036,0.157326650737222,0.11728659424848543,0.09361457877610618,0.07167482762916363,0.0586683339219656,0.18666704004480122,0.18624556070924997,0.17812411818971477,0.16267910985953835,0.1131347611918675,0.08179578358219058,0.04980535826801979,0.029654316925371613,0.18896870517055048,0.18895124200627492,0.18068874488047126,0.16450053857799776,0.11160674988555364,0.07723724486117911,0.039487651547430676,0.0,0.18666755753917155,0.18624499141482895,0.178125719529164,0.1626809471653478,0.11313211924125682,0.08179229630537121,0.04980748707773776,0.029748870917011273,0.17981943498500208,0.17823415036090606,0.1706208033921,0.15732454506688454,0.11728941686585168,0.09361117767051358,0.07168177388629754,0.05866362856870951,0.13420331807584723,0.1685719597325457,0.1586174937859197,0.15323863698672577,0.11153966817950146,0.10891140394359967,0.08618513118411092,0.1342033180758472,0.13690033110620678,0.1391539970299714,0.14064654222493086,0.14116689163402601,0.14064654222493086,0.1391539970299714,0.13690033110620678
TP7,0.11150901238105392,0.13097364113443913,0.13417808769073308,0.16882942591521666,0.17263588462696414,0.18000068696891297,0.0860828638905925,0.0964646318981019,0.11394045246461423,0.1337788770704292,0.16838954666277212,0.1798308887636231,0.18611526947757584,0.18680682228352974,0.058578279701955734,0.07162151185194779,0.09635585816979861,0.12327473466750849,0.1679120419825921,0.18193290961448474,0.18911347306012993,0.1890454797206978,0.02965105923500691,0.048691384940470706,0.08104714201441232,0.11297310862860706,0.1632570421972957,0.1787422416291893,0.18667358058347117,0.18666755753917155,0.0,0.03692813019325239,0.07232711431673483,0.10463933164494774,0.1547524492791922,0.17043306283337814,0.17887858487582958,0.1797114768859018,0.0296774443125218,0.047230380464889365,0.07380195112722059,0.10026340039302908,0.14323013665199102,0.1574810746626649,0.166023462755224,0.1684058814258123,0.15354293819145026,0.058657609635100666,0.08475507584575533,0.08617122894536113,0.13389310080030284,0.14082593106589703,0.15298048741978293,0.11157336025933201,0.15456069115907023,0.15261214259467598,0.14789034983720434,0.14091492234896763,0.13251524978654625,0.12384571096798812,0.11637026915482819
CP5,0.1178019613763039,0.12754224684705143,0.13827193561228662,0.1705137448249239,0.16810992230789593,0.18113269513999106,0.095144996829454,0.09395394860893193,0.10294265227464945,0.11879228125750767,0.15499573770430544,0.1701469539329985,0.18122386831757187,0.1873921397751515,0.07162676078219805,0.06429614500200803,0.07626000314727693,0.09947713416739419,0.14906474712611886,0.16851487350636074,0.18215822194996642,0.18911347306012996,0.04980748707773776,0.032641911589548885,0.05082440246423514,0.08235174883236666,0.14126175670192515,0.16324348463729593,0.17849266050923362,0.18624499141482895,0.03692813019325239,0.0,0.03696411356021639,0.07234272917158532,0.1325109330365278,0.1547548036097167,0.17043251171691817,0.17884670604252906,0.04341564316036008,0.032575197075033285,0.04822023597252153,0.07416840329160387,0.12416707474237831,0.14378573128549976,0.15835323778697077,0.1671549097803077,0.15577201899306484,0.0632837583167025,0.0729518785156355,0.08664471787176425,0.13215621316715606,0.13158796097880046,0.15143497991299779,0.10977607805996631,0.1477798645032506,0.13720321432158694,0.12523937149883344,0.11365696196913522,0.10465341970980045,0.10047325885237944,0.10237583931822111
CP3,0.12954072863810287,0.1286204124005261,0.14474391895572583,0.16938394378975535,0.1608348656304253,0.17748079550970008,0.11293769181521121,0.10253597843555001,0.10067417373685915,0.10815395868703546,0.13927755604881667,0.15621316931972598,0.17081211336397234,0.18171043385981953,0.09635311429580473,0.07625186779354755,0.06918800601257337,0.0798832350641433,0.12634500004484606,0.14947590271774897,0.16851512772968938,0.18193369434882622,0.08179229630537121,0.051312973740711754,0.03520889299408329,0.05247877601185286,0.11400896799802958,0.14124039893953177,0.16301485648265263,0.178125719529164,0.07232711431673483,0.03696411356021639,0.0,0.03694855922553879,0.10463155422628463,0.13250232201294085,0.1547548036097167,0.17040109049633984,0.07101256414736273,0.04644743995141494,0.03514622251864226,0.049320609562355594,0.10069067878288462,0.1244919717629099,0.14429448990033092,0.159055285989715,0.1576547762407905,0.07847576374514721,0.06904260052424288,0.09196444153480807,0.12727626341382345,0.11870606783721444,0.14447400997601953,0.10822804095912236,0.141621057190731,0.12227649628916948,0.10160433914769348,0.08311104501043158,0.07232891642155347,0.0745568208932754,0.08852047834644436
CP1,0.14374825538059924,0.13396581999314539,0.1523123554108475,0.1656007940476365,0.151776963880017,0.1694036586631446,0.1337903163680485,0.11869736371798154,0.10809897403846755,0.10522554405321573,0.12356611544744593,0.1395403293425108,0.15577649647242803,0.17018135684619257,0.12327290110701788,0.09947191249789425,0.07988323506414331,0.07250006908073715,0.10240108826272498,0.12634658959467202,0.14906542388564836,0.16791364179415577,0.11313211924125682,0.08254479558663416,0.0526423855209786,0.0369581975733309,0.08342957193890481,0.1139398894042633,0.14099852329199256,0.1626809471653478,0.10463933164494774,0.07234272917158532,0.03694855922553879,0.0,0.07231998628694909,0.10463155422628463,0.1325109330365278,0.15472173663815614,0.0990858682331695,0.07302110927688521,0.048571161264883034,0.03692598740992067,0.07460256013539296,0.10069930095395896,0.12454091172295825,0.1444697662732141,0.15891888471254004,0.09763239642940069,0.07487442573627262,0.10053627632274122,0.11972060780362476,0.10341842488714532,0.13252010114505078,0.1071626822856805,0.13730766719935314,0.11106406395542856,0.08185933017029698,0.05334640795894913,0.036946064443597486,0.04992365472112317,0.07776390967033667
CP2,0.16940902141283787,0.151776963880017,0.1656007940476365,0.1523123554108475,0.13396581999314539,0.14376473628842942,0.1701791166630159,0.15582939626623946,0.13956088237412714,0.12362164734611741,0.10517338996825659,0.10811541406604981,0.11863706071578582,0.13381725111139456,0.16791364179415577,0.14906542388564836,0.12634658959467202,0.10240108826272498,0.07250006908073715,0.07988323506414331,0.09947191249789425,0.12327290110701788,0.1626809471653478,0.14099852329199256,0.11394427230634809,0.08336150865406722,0.036957060585234104,0.052638385546459006,0.08254479558663416,0.11313211924125682,0.1547524492791922,0.1325109330365278,0.10463155422628463,0.07231998628694909,0.0,0.03694855922553879,0.07234272917158532,0.10461494685198693,0.1444945332372018,0.12459958518437114,0.1007546352448534,0.07465197913482786,0.03686334014186828,0.048552044857170205,0.07293583626327393,0.09907801605760357,0.15891888471254004,0.1325426453008577,0.10341842488714532,0.11972060780362476,0.10053627632274122,0.07487442573627262,0.09763139485083011,0.10716268228568049,0.13730766719935314,0.11106406395542856,0.08185933017029698,0.05334640795894913,0.03694606444359748,0.049923654721123166,0.07776390967033665
CP4,0.17749319182251452,0.1608348656304253,0.16938394378975535,0.14474391895572583,0.1286204124005261,0.12957009946743725,0.1817159267130277,0.1708515696190142,0.15624105098369673,0.13932162100597023,0.10812052280606181,0.10071544113726429,0.10248963560038848,0.11298112748345983,0.18193369434882622,0.16851512772968938,0.14947590271774897,0.12634500004484606,0.0798832350641433,0.06918800601257337,0.07625186779354755,0.09635311429580473,0.178125719529164,0.16301485648265263,0.14124411418073068,0.11394489473201451,0.05241826303757002,0.03520901933381276,0.051312973740711754,0.08179229630537121,0.17043306283337814,0.1547548036097167,0.13250232201294085,0.10463155422628463,0.03694855922553879,0.0,0.03696411356021639,0.07230753537375448,0.15908414949269586,0.14433502650517582,0.12454768640953132,0.10072154031256925,0.04930873313786054,0.035190962652397934,0.04636424938426532,0.07102016024559817,0.1576547762407905,0.14450179264416757,0.11870606783721444,0.12727626341382345,0.09196444153480807,0.06904260052424288,0.07849208230443605,0.10822804095912235,0.141621057190731,0.12227649628916948,0.10160433914769348,0.08311104501043158,0.07232891642155347,0.07455682089327537,0.08852047834644435
CP6,0.18114899548565938,0.16810992230789593,0.1705137448249239,0.13827193561228662,0.12754224684705143,0.11784246109352911,0.18740227569064843,0.18124668180664597,0.1701758372953568,0.15502527693760568,0.11878104924138728,0.10300124004428139,0.09393717932460036,0.0952048382329776,0.18911347306012996,0.18215822194996642,0.16851487350636074,0.14906474712611886,0.09947713416739419,0.07626000314727693,0.06429614500200803,0.07162676078219805,0.18624499141482895,0.17849266050923362,0.1632463034956743,0.1412073169851804,0.08228144727269074,0.05082874116790203,0.032641911589548885,0.04980748707773776,0.17887858487582958,0.17043251171691817,0.1547548036097167,0.1325109330365278,0.07234272917158532,0.03696411356021639,0.0,0.03691418740503138,0.1671854232392212,0.1583741205559498,0.14383659151277553,0.12418126802312401,0.07418838010740703,0.048295521679487655,0.03255222504867743,0.043450145806717556,0.15577201899306484,0.15146477162941943,0.13158796097880046,0.13215621316715606,0.08664471787176425,0.0729518785156355,0.06332007322151725,0.10977607805996628,0.1477798645032506,0.13720321432158694,0.12523937149883344,0.11365696196913522,0.10465341970980045,0.10047325885237943,0.10237583931822108
TP8,0.1800484663409191,0.17267571274026502,0.16887460463854406,0.13424817315772644,0.13104247952999945,0.111634926408772,0.18683423771427618,0.18613864186201678,0.17987948793450775,0.16843520399130318,0.13383852172130822,0.1140690305627525,0.0965641368854532,0.08623887489794776,0.1890457542955206,0.18911534520608583,0.18193878112146677,0.16792440782730636,0.1233094273400888,0.09640878062787277,0.07169883885563848,0.05867247655721111,0.1866523089647577,0.1866583833275384,0.17873093540860038,0.16320678427300778,0.11291537081777153,0.08107626880762087,0.04874603113061802,0.029748870917011273,0.1797114768859018,0.17884670604252906,0.17040109049633984,0.15472173663815614,0.10461494685198693,0.07230753537375448,0.03691418740503138,0.0,0.16839083676720595,0.16597658788633185,0.15747351811754234,0.14317782876926718,0.10024285396508494,0.07380667872891436,0.04720881883926745,0.02964495087766437,0.15360122969064824,0.1529510293262923,0.14076089414789347,0.1338230278500876,0.08608296898481273,0.08467226713302255,0.05861090874362637,0.11149320400845208,0.15461383340796267,0.1526527412153731,0.14791202782353774,0.1409129203835762,0.13248712659702466,0.12379247714063332,0.11629786634788031
T5,0.13416599663507484,0.1501574918056902,0.15353799536595497,0.18029956911840472,0.182510894127509,0.18705996453568668,0.11148130511413692,0.11976465794821431,0.13314576936551994,0.1485972089716529,0.1760036488904287,0.1849339109292857,0.1894698556119664,0.18926143426306533,0.08609021247874916,0.09514631913222818,0.11294552762025654,0.13379531271001818,0.1701789614695395,0.1817161278999189,0.18740120856230533,0.18681820299292268,0.05860072777450057,0.06873905165646285,0.09119133196868245,0.11661645444787026,0.15943082634056266,0.1729496407672727,0.1798852718338875,0.17981943498500208,0.0296774443125218,0.04341564316036008,0.07101256414736273,0.0990858682331695,0.1444945332372018,0.15908414949269586,0.1671854232392212,0.16839083676720595,0.0,0.029620269921817936,0.05818793114918154,0.08456364811456277,0.12671171349889174,0.14089464206774668,0.14977940632934408,0.15290187020136414,0.169131148533864,0.029710449487688757,0.05974898383578666,0.058665220128078815,0.11125445920210104,0.11971817245302686,0.13366613374206318,0.08618477158729429,0.168767020480385,0.16349496064182753,0.15368426747708772,0.14014361550808258,0.12415023536115391,0.10767692462519883,0.09374997483519497
P5,0.1405833654635501,0.14976102208291875,0.1581823258402106,0.18235901677686736,0.17985267786613235,0.1882072352104299,0.11976714903528039,0.12079635541906265,0.1281477502391556,0.13990746282248406,0.16663843588395236,0.17776865250342636,0.18560915144167986,0.18947792436905259,0.09647412026355764,0.09395807947657145,0.10254693864695164,0.1187043311440455,0.15582939626623943,0.1708515696190142,0.18124473957143836,0.18611898032508323,0.07164951206799246,0.06423691373874241,0.07431952040630126,0.09535269603089105,0.14137091889323714,0.15945131344774974,0.17202392351077936,0.17823415036090606,0.047230380464889365,0.032575197075033285,0.04644743995141494,0.07302110927688521,0.12459958518437114,0.14433502650517582,0.1583741205559498,0.16597658788633185,0.029620269921817936,0.0,0.02968776974663568,0.05827634008581588,0.10770327803604914,0.12670100494844763,0.14092771606447962,0.1497370192740261,0.1720598798665273,0.03486001840580243,0.043185614249683535,0.05663014070297855,0.10696687530938964,0.10855045158888504,0.12986888057772217,0.08159163807412635,0.16523253162180987,0.15348525210093722,0.13764733533838547,0.11916607735290664,0.10027686122467089,0.08459581181063579,0.07721858627498447
P3,0.150109990259925,0.15208815230779907,0.16406063881175945,0.1822360905764093,0.1752524114654125,0.18575342481900733,0.1331395388967152,0.12813926581135945,0.12863977877628005,0.13457678667130646,0.15611007583001998,0.1677881948879447,0.1777520259888819,0.1849558519579553,0.11393932531672929,0.10293653747034004,0.10067629736652728,0.10810035563944007,0.1395612553789651,0.15624319352723248,0.17017622181868108,0.17985769563512316,0.09354381653784666,0.07547874551795682,0.06912140932689788,0.07845117713787435,0.12035193541935472,0.14139203420526833,0.15863545655201844,0.1706208033921,0.07380195112722059,0.04822023597252153,0.03514622251864226,0.048571161264883034,0.1007546352448534,0.12454768640953132,0.14383659151277553,0.15747351811754234,0.05818793114918154,0.02968776974663568,0.0,0.02972542156368662,0.08457870925391747,0.10768384427665462,0.12672667450855377,0.1409026786815521,0.17448709173309288,0.05273995859036487,0.03512509911058811,0.060718439641067865,0.09991089396722735,0.09389384496317035,0.12142801186305095,0.07752497063096322,0.16215184717645614,0.14442832413079104,0.12238624071234548,0.09789446808960928,0.0742321917702273,0.05826312249897604,0.05975140452692876
P1,0.16095824408892284,0.1567437509319201,0.17025139776284656,0.17995995430807224,0.16930650827225177,0.1799336699158415,0.1485972089716529,0.13990584682783888,0.13458105035764215,0.1339248757128894,0.1459800250297883,0.1561458483118138,0.16662609247532642,0.1760359979279716,0.1337833586744625,0.11879325711057846,0.10816098544343657,0.10523015672172888,0.12362203312111879,0.13932248022960048,0.15502259141491614,0.16840355142179328,0.11726924946496173,0.09601959071149717,0.07882985013704069,0.07246826573434977,0.09876267700236331,0.12013461836763202,0.14048624746767274,0.15732454506688454,0.10026340039302908,0.07416840329160387,0.049320609562355594,0.03692598740992067,0.07465197913482786,0.10072154031256925,0.12418126802312401,0.14317782876926718,0.08456364811456277,0.05827634008581588,0.02972542156368662,0.0,0.05818607328332415,0.08451901313265439,0.10765488342808942,0.12666152946803216,0.17610475255374247,0.07310089423939077,0.04208446891839693,0.06929322480467105,0.09056672389394285,0.07659647436444322,0.10864580702721902,0.07464909790967655,0.16008000051333662,0.13806941024869152,0.1110516465733532,0.08063602618554788,0.04975117703705949,0.02966595545267785,0.04436513744407731
P2,0.17990817516984903,0.16927264132231296,0.17993631300034443,0.1702329402636746,0.15671571719426888,0.1609660757602127,0.17600156871407008,0.1666359562453375,0.15611007583001998,0.1459800250297883,0.13383727708781237,0.1345704694771674,0.13984587949410338,0.14862901729758676,0.1683890116163635,0.15499305342671515,0.13927841498210466,0.12356650114337432,0.10517800190551033,0.10812754713793328,0.11878202454838332,0.13379063149273607,0.157316714463997,0.1404620136131458,0.1200963059200798,0.09865983516077315,0.07240753370904217,0.0787987198101166,0.09601995696909357,0.11728941686585168,0.14323013665199102,0.12416707474237831,0.10069067878288462,0.07460256013539296,0.03686334014186828,0.04930873313786054,0.07418838010740703,0.10024285396508494,0.12671171349889174,0.10770327803604914,0.08457870925391747,0.05818607328332415,0.0,0.029699024940831327,0.058252741908786,0.08458422472337189,0.17608177829801377,0.10870268933549333,0.07661895928496011,0.090607069422126,0.06936198501467425,0.0421571660634116,0.07315058102538442,0.07470633739893803,0.16004330058031924,0.13802027313932425,0.11099190468322663,0.08056845994019758,0.0496826111146857,0.029637746254274625,0.04440710410002921
P4,0.1857535333799128,0.17525448653599912,0.18224486819708796,0.16409325648340153,0.1521202616256208,0.15018263803460422,0.1849339109292857,0.17776840006393474,0.16778819872128542,0.1561458483118138,0.13456621074504058,0.1287144174847206,0.12815682786773774,0.13324026909389794,0.17983293067755785,0.1701473390596409,0.1562153164416498,0.13954070608243957,0.10811679514083417,0.10071756398355204,0.10299512777339237,0.11400154648269219,0.1705866039787767,0.1585944773660454,0.14135221052554714,0.12026576606738462,0.07842230482209847,0.06916544059314682,0.075546361541343,0.09361117767051358,0.1574810746626649,0.14378573128549976,0.1244919717629099,0.10069930095395896,0.048552044857170205,0.035190962652397934,0.048295521679487655,0.07380667872891436,0.14089464206774668,0.12670100494844763,0.10768384427665462,0.08451901313265439,0.029699024940831327,0.0,0.029667493203196015,0.058214328091868835,0.17450767698812772,0.12141182398782108,0.09383003629774139,0.09985943513048023,0.060695592291351304,0.035083249473479884,0.05275612635617981,0.07747984483840936,0.16216705647000812,0.14443495084287566,0.12238048795751029,0.09787144623233533,0.07418568854732525,0.058192538658114246,0.05968230813631142
P6,0.18820767742079314,0.17983194061305496,0.182352456588643,0.15818030792587856,0.149743173990502,0.140622700910808,0.18946934687690675,0.18560915144167986,0.17775227711975725,0.16662857335508055,0.1398474947800168,0.12816530796450565,0.12077061817262584,0.11983378055318951,0.18611432331297445,0.181221926251735,0.17081211336397234,0.15577649647242803,0.11864403019795944,0.10250059843100168,0.09394131004935993,0.0964931081335735,0.17823120324805697,0.1720005976915801,0.15941095972845942,0.14126682542687466,0.09522550043914685,0.0742590318491792,0.06421668214543391,0.07168177388629754,0.166023462755224,0.15835323778697077,0.14429448990033092,0.12454091172295825,0.07293583626327393,0.04636424938426532,0.03255222504867743,0.04720881883926745,0.14977940632934408,0.14092771606447962,0.12672667450855377,0.10765488342808942,0.058252741908786,0.029667493203196015,0.0,0.029689643720063948,0.17205382451401421,0.1299109880193107,0.1085362752866204,0.10697741519321531,0.056665530490711734,0.04317444839529157,0.03495575494580039,0.08160882868641108,0.16520651191074953,0.15344041893096338,0.1375863729083556,0.11909400258423437,0.10020261672180139,0.0845351135971374,0.07719234876834156
T6,0.187078877519274,0.18252801061585683,0.18032017385048715,0.15357692008914658,0.15019643980981118,0.13425281708086859,0.18926143426306535,0.18947805036402038,0.18495477053778897,0.1760359979279716,0.14862427016995947,0.13324026909389794,0.11982382176385278,0.1115963665432562,0.18680811909853084,0.1873923537929351,0.1817112426659601,0.17018073902485012,0.1338185001118282,0.11298308646503885,0.0951982273326552,0.08614915468555898,0.17979925117319012,0.1798653383037641,0.1729342911865612,0.15938374898789412,0.11657270297001311,0.09122298862952052,0.06878865376080424,0.05866362856870951,0.1684058814258123,0.1671549097803077,0.159055285989715,0.1444697662732141,0.09907801605760357,0.07102016024559817,0.043450145806717556,0.02964495087766437,0.15290187020136414,0.1497370192740261,0.1409026786815521,0.12666152946803216,0.08458422472337189,0.058214328091868835,0.029689643720063948,0.0,0.16916124054326967,0.13365419939273745,0.11966814788515984,0.11120095881089602,0.05860231622525417,0.05969435186098317,0.029694431618031657,0.08612583060488735,0.16879441501837839,0.1635159760780573,0.15369539057907586,0.14014160022785033,0.12413226988164953,0.10764133742835794,0.09369842245920076
FPz,0.058650401753862165,0.04444446456176199,0.02968520575966168,0.02968520575966168,0.04444446456176199,0.05859666321466945,0.08618918409708098,0.0815987968568757,0.07752151473791727,0.07465103679906707,0.0747082735355874,0.07747639105557502,0.08161598443643597,0.08612141725375307,0.11157068973488245,0.10977865169849005,0.10822296720949784,0.10715988558180096,0.10715988558180096,0.10822296720949784,0.10977865169849005,0.11157068973488245,0.13420331807584723,0.13478625240533676,0.1352915481633678,0.13563409547795044,0.13563357728745323,0.1352916136255022,0.13478625240533676,0.13420331807584723,0.15354293819145026,0.15577201899306484,0.1576547762407905,0.15891888471254004,0.15891888471254004,0.1576547762407905,0.15577201899306484,0.15360122969064824,0.169131148533864,0.1720598798665273,0.17448709173309288,0.17610475255374247,0.17608177829801377,0.17450767698812772,0.17205382451401421,0.16916124054326967,0.0,0.18057497215045384,0.18523193355741044,0.18757048508802382,0.18757048508802382,0.18523193355741044,0.18059051005873197,0.18995803766953911,0.03757927461759019,0.07362154164709449,0.1068131201754778,0.13575468139920094,0.15934361501058678,0.1766652219584797,0.18699522732771368
PO7,0.15354681119854174,0.16589016958763328,0.16914138825886407,0.18734804843830352,0.18798599727539414,0.18953308196354574,0.13416483004074714,0.14058010054354203,0.15011447201820802,0.16095759840630453,0.17990889537670854,0.1857535855822407,0.1882063436999473,0.18707913574308607,0.11151435071691004,0.11780196137630393,0.12954733800570087,0.14375232632466603,0.16940925695361095,0.17749412527659333,0.18114716241968928,0.18001758302568624,0.08614062707353914,0.09167087561913365,0.10512742541959526,0.12213561132932338,0.1533078906166911,0.16352636281040475,0.1687576481035715,0.1685719597325457,0.058657609635100666,0.0632837583167025,0.07847576374514721,0.09763239642940069,0.1325426453008577,0.14450179264416757,0.15146477162941943,0.1529510293262923,0.029710449487688757,0.03486001840580243,0.05273995859036487,0.07310089423939077,0.10870268933549333,0.12141182398782108,0.1299109880193107,0.13365419939273745,0.18057497215045384,0.0,0.03717413509513783,0.02968505810408968,0.08586667227035559,0.0959206600283453,0.11106996384492046,0.05864726118010034,0.1791025754106852,0.17134376320919617,0.1576933202525391,0.13897913876058293,0.11647164832642519,0.09225767864458084,0.07038617798947844
PO3,0.165889387889117,0.17022474635539805,0.17768610925436198,0.1888995540353359,0.18419738194708138,0.18799128582338726,0.1501555228059422,0.149757235210613,0.15209129588527703,0.15674267456588986,0.16927259145246934,0.1752549476819716,0.17982968573069613,0.18252887919242902,0.1309771109893645,0.12754109952545944,0.12862599418496248,0.1339692226633534,0.15177779276378242,0.1608367848224778,0.16810801557431715,0.17263655375043205,0.10891140394359967,0.10160406153649255,0.10059704436958626,0.1062486713289204,0.12933951731800358,0.14161944821852593,0.15178300773418937,0.1586174937859197,0.08475507584575533,0.0729518785156355,0.06904260052424288,0.07487442573627262,0.10341842488714532,0.11870606783721444,0.13158796097880046,0.14076089414789347,0.05974898383578666,0.043185614249683535,0.03512509911058811,0.04208446891839693,0.07661895928496011,0.09383003629774139,0.1085362752866204,0.11966814788515984,0.18523193355741044,0.03717413509513783,0.0,0.028872861420801768,0.07032223930237314,0.07037046379694782,0.09587844356520268,0.044443152170393116,0.17735359833609654,0.16281557313853096,0.14224404788477085,0.11671863636068402,0.08777467870995269,0.058288363471241667,0.03721493682849097
O1,0.16913689420795838,0.17768332796917022,0.18057396189643415,0.18978935721312182,0.18889974547190785,0.18735768468205286,0.15353120564829112,0.1581742551364486,0.16405992149004733,0.17024810841236993,0.17993637811285004,0.18224686474606622,0.1823520165399587,0.18032374492300662,0.13417575419665967,0.1382653972598029,0.1447447620512988,0.1523128508371132,0.1656028862827246,0.16938855359650368,0.1705151276440033,0.1688339281287982,0.11153966817950146,0.11416835699535159,0.1203882518234535,0.12872856344318107,0.14521040328432966,0.15080951502323234,0.15359440277867029,0.15323863698672577,0.08617122894536113,0.08664471787176425,0.09196444153480807,0.10053627632274122,0.11972060780362476,0.12727626341382345,0.13215621316715606,0.1338230278500876,0.058665220128078815,0.05663014070297855,0.060718439641067865,0.06929322480467105,0.090607069422126,0.09985943513048023,0.10697741519321531,0.11120095881089602,0.18757048508802382,0.02968505810408968,0.028872861420801768,0.0,0.05842757020529601,0.07032223930237314,0.08582244424057203,0.029691729823908317,0.18523350314094186,0.1757910120881071,0.1596202141217834,0.13747619796503055,0.11039976107872475,0.07991468535297297,0.049136968675809155
